,Adjusted net national income (current US$) [NY.ADJ.NNTY.CD],Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],Adjusted savings: carbon dioxide damage (% of GNI) [NY.ADJ.DCO2.GN.ZS],Adjusted savings: consumption of fixed capital (% of GNI) [NY.ADJ.DKAP.GN.ZS],Adjusted savings: education expenditure (% of GNI) [NY.ADJ.AEDU.GN.ZS],Adjusted savings: energy depletion (% of GNI) [NY.ADJ.DNGY.GN.ZS],Adjusted savings: mineral depletion (% of GNI) [NY.ADJ.DMIN.GN.ZS],Adjusted savings: mineral depletion (current US$) [NY.ADJ.DMIN.CD],Adjusted savings: natural resources depletion (% of GNI) [NY.ADJ.DRES.GN.ZS],Adjusted savings: net forest depletion (% of GNI) [NY.ADJ.DFOR.GN.ZS],Adjusted savings: particulate emission damage (% of GNI) [NY.ADJ.DPEM.GN.ZS],Age dependency ratio (% of working-age population) [SP.POP.DPND],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]","Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]","Contributing family workers, total (% of total employment) (modeled ILO estimate) [SL.FAM.WORK.ZS]","Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]","Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],Final consumption expenditure (current US$) [NE.CON.TOTL.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],General government final consumption expenditure (current US$) [NE.CON.GOVT.CD],GNI (current US$) [NY.GNP.MKTP.CD],"GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","Imports of goods and services (BoP, current US$) [BM.GSR.GNFS.CD]",Imports of goods and services (current US$) [NE.IMP.GNFS.CD],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Industry (including construction), value added (annual % growth) [NV.IND.TOTL.KD.ZG]","Industry (including construction), value added (current US$) [NV.IND.TOTL.CD]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Manufacturing, value added (annual % growth) [NV.IND.MANF.KD.ZG]","Manufacturing, value added (current US$) [NV.IND.MANF.CD]","Population, total [SP.POP.TOTL]",Total tax and contribution rate (% of profit) [IC.TAX.TOTL.CP.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Wage and salaried workers, total (% of total employment) (modeled ILO estimate) [SL.EMP.WORK.ZS]",Access to clean fuels and technologies for cooking (% of population) [EG.CFT.ACCS.ZS],"Access to clean fuels and technologies for cooking, rural (% of rural population) [EG.CFT.ACCS.RU.ZS]","Access to clean fuels and technologies for cooking, urban (% of urban population) [EG.CFT.ACCS.UR.ZS]",Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]",Agricultural methane emissions (thousand metric tons of CO2 equivalent) [EN.ATM.METH.AG.KT.CE],Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent) [EN.ATM.NOXE.AG.KT.CE],"Annual freshwater withdrawals, total (% of internal resources) [ER.H2O.FWTL.ZS]",CO2 emissions (kg per 2015 US$ of GDP) [EN.ATM.CO2E.KD.GD],CO2 emissions (kg per 2017 PPP $ of GDP) [EN.ATM.CO2E.PP.GD.KD],CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (kt) [EN.ATM.CO2E.KT],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Methane emissions (kt of CO2 equivalent) [EN.ATM.METH.KT.CE],Nitrous oxide emissions (thousand metric tons of CO2 equivalent) [EN.ATM.NOXE.KT.CE],Renewable energy consumption (% of total final energy consumption) [EG.FEC.RNEW.ZS],Renewable internal freshwater resources per capita (cubic meters) [ER.H2O.INTR.PC],"Renewable internal freshwater resources, total (billion cubic meters) [ER.H2O.INTR.K3]",Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE]
58,216082000000.0,2082.906766,3.97055392,5.886318973,4.4111256,5.026763414,0.006417922,15595551.5,5.1909068,0.157725464,0.727106775,61.23802567,7.324600619,53.91342505,7.300000191,576.057251,12.35000038,18.91197548,47225661227.0,234226000000.0,5.314121037,249713000000.0,2407.086543,8.351737504,20855374226.0,243433000000.0,1116640000000.0,76328100000.0,73331457513.0,34.96339119,6.42191894,87308132853.0,14.40146578,21.42622592,16.19348964,4.779861957,40437248694.0,103740765.0,46.9,9.854999542,68.76999664,99.9,99.9,99.9,100.0,100.0,100.0,13180.0,15070.0,7750.0,0.657445855,0.221602331,0.216431753,247910.0037,2.389706724,70550.00305,22590.0,5.23,9.639412241,1.0,344820.0073
59,20871211212.0,3325.378256,1.086790085,14.28656872,3.56574997,0.0,0.0,0.0,0.700946075,0.700946075,0.255810727,53.05386345,12.05162971,41.00223374,5.940000057,625.9857788,4.550000191,28.93437378,7528970000.0,25863000000.0,2.412444113,26020850000.0,4145.862351,16.10965822,4191870000.0,24550760000.0,53430323188.0,12323286065.0,12151540000.0,25.07550676,1.48625336,6524860000.0,1.090330006,1.716263197,15.68784263,0.482406356,4082110000.0,6276342.0,35.6,4.010000229,61.15000153,89.4,75.1,96.3,97.0,92.62358093,98.69999695,1410.0,950.0,2.468330134,0.270599403,0.123127799,0.120254896,6809.999943,1.085026906,3500.0,1160.0,23.21,2490.304066,15.63,11829.99992
60,5472591881.0,3643.315805,2.606268562,16.04603767,1.0,26.71924556,0.0,0.0,29.37529882,2.656053258,0.872524025,72.54069738,5.397830392,67.14286699,1.080000043,638.5423584,9.0,59.61453472,7807722256.0,9418730697.0,-6.236544067,13097011143.0,8719.186217,23.52783741,3081443487.0,10026979628.0,20917606871.0,5375978394.63,5766764216.0,57.29508162,-11.71785672,7503943224.0,1.349884388,9.513834297,25.57013777,-10.31287384,3348923794.0,1502091.0,79.4,8.199999809,14.0,24.1,4.5,33.3,66.45285797,1.9623909,91.35497284,10.0,10.0,0.076153846,0.604648387,0.240962937,0.235340624,6429.999828,4.280699257,6170.000076,40.0,4.91,17309.2043,26.0,12960.00004
61,128793567975.34,58782.44743400004,1.8041202922799997,10.58725754401,1.72,0.207969555341329,0.4136230926600001,94074282.29,1.3214373449499996,1.5214158997200005,1.5739874053700005,83.48675497,7.223695934,76.26305903,29.81999969,72.61849976,1.25999999,44.93502326756001,99860710330.78,103678277029.07,4.784160015260001,158084908282.1,112734.9110268,10.663522615130002,32785536649.71,152578713339.12,312011560000.0,107295763588.32,103150455635.65,26.48928961300001,3.868736087869997,50898335868.816,10.500990118440004,6.193348985369999,14.072040104769991,4.732861392789998,27690898478.09,3445374.0,83.7,5.697000027,13.65999985,9.1,0.8,20.5,49.7033844,34.98842239,76.62067413,2990.0,1620.0,20.78571429,0.4780801032999997,0.20810154199,0.2030918898099999,850.0000238,0.246707621,3650.000095,1710.0,74.03,812.683906,2.8,6280.00021
62,25232300816.0,19086.7926,2.088239071,15.66288249,4.618844821,0.284045356,0.0,0.0,0.284045356,0.0,0.030662042,56.3573054,30.77125055,25.58605485,0.189999998,2434.202148,4.489999771,74.32389785,22761485755.0,21205630150.0,3.78420085,30624720196.0,23165.84948,19.12917373,5858255932.0,29976050227.0,46914842870.0,21902535272.0,21926196630.0,24.02416596,4.856994502,7357333606.0,3.436326884,4.837779415,13.47182743,4.865185555,4125709456.0,1321977.0,48.5,5.409999847,89.29000092,100.0,100.0,100.0,100.0,100.0,100.0,640.0,1200.0,12.65570417,0.590910337,0.331296389,0.319694037,15319.99969,11.58870366,1110.000014,1390.0,28.59,9614.388147,12.71,18030.00069
63,3676495567.0,3168.223764,0.98284693,12.71963806,7.050788939,0.013434815,0.0,0.0,2.668756088,2.655321273,1.286822692,66.77680415,6.192610776,60.58419338,2.339999914,633.4338989,2.230000019,40.44362746,1886791240.0,4138543093.0,2.368742043,4665237415.0,4020.27305,23.07316631,1076417988.0,4343596151.0,9229312651.0,2066910589.0,2068033383.0,33.24291158,-0.327363851,1550860749.0,4.815061675,2.81142956,29.04058516,-0.631477281,1354812245.0,1160428.0,35.7,22.75600052,64.87999725,52.4,37.0,88.0,73.91577911,69.53918457,87.92899323,610.0,380.0,40.45454545,0.212176424,0.093994206,0.091801068,910.0000262,0.784193441,1289.999962,380.0,66.07,2275.022664,2.64,2680.000067
64,70976161094.0,638.6801047,0.760321328,9.472387778,3.074455296,2.84148e-06,0.028962011,24296820.32,5.923439718,5.894474866,0.91001936,79.04556037,5.491192221,73.55436815,34.27000046,71.2833786,0.449999988,8.372675866,7055599390.0,63972813139.0,6.816147797,84269348327.0,758.2990596,10.25048168,8638014111.0,83892033920.0,234191000000.0,19928882546.0,19235910557.0,27.30570214,12.73994954,23010337250.0,13.83303566,12.38229481,5.827616845,6.821340922,4910894738.0,111129438.0,37.7,3.058000088,15.31000042,6.2,0.2,24.3,44.94060135,32.62994766,91.92124939,68480.0,44290.0,8.645983607,0.20841102,0.07503636,0.07328556,17239.99977,0.15513441,83139.99939,47450.0,89.42,1097.818924,122.0,148520.0043
65,2620573401.263,49407.949714700015,1.7635034094200004,13.419176992220002,7.775823759030005,0.0,0.0,0.0,0.02719244925,0.0164262639209999,0.1478980299799999,62.1015461,28.56779284,33.53375326,0.51189999942,2733.3696551540006,3.5807999789399974,52.81800664,1684160517.0,2280730371.0,2.249759063359998,3188610522.0,62576.98993,28.40504996,905726411.8,3279605992.0,4837959524.61,2084835485.255,1723640452.0,17.88793532,6.169383181859996,570376587.6,2.451161552450001,1.8218527303000016,5.616643821,6.76988670349,179092895.8,50955.0,35.885,9.339069951020004,88.16729965210004,46.67,22.63800000000001,70.30249999999998,100.0,100.0,100.0,19507.5,8828.7,13.070068255239995,0.5129835749799998,0.2076804625399999,0.2031992959299999,185755.301369893,5.783944168909999,54899.8000737,10419.0,5.86,3947.7170707604,115.45707200000004,263785.5012745
66,4474530988.0,4868.934128,1.425666584,13.14821702,3.95506627,0.0,0.276573885,14441433.26,1.158182014,0.881608129,0.550698372,53.48499298,7.915283932,45.56970905,18.07999992,485.1592102,1.059999943,47.7487958,2665037846.0,4515090543.0,3.81235097,5581371848.0,6073.336388,20.39216053,1138162307.0,5221546227.0,11717670110.0,3093022834.0,3096914822.0,15.53731864,5.486042685,867195528.4,4.081476376,1.425718272,10.38757981,2.31662835,579769455.3,918996.0,32.2,4.315000057,57.13999939,46.7,23.7,65.4,99.37250519,98.79052734,99.82519531,290.0,170.0,0.29737303,0.310680861,0.133247127,0.130138113,1629.999995,1.773674744,409.9999964,180.0,25.8,31066.51171,28.55,2299.999952
67,225589000000.0,40900.78716,0.627444425,18.49954282,5.789139721,0.0,0.060271591,166952306.8,0.060271591,0.0,0.00992604,60.47158744,34.68318383,25.78840362,0.430000007,4490.17627,3.579999924,38.46878721,106062000000.0,209504000000.0,1.139718013,275708000000.0,49987.62616,22.90137153,63140913821.0,276816000000.0,274562000000.0,109443000000.0,109521000000.0,23.99619638,-2.362943742,66159433548.0,1.083820984,2.001836276,14.59423803,-4.302089586,40237482058.0,5515525.0,37.3,7.360000134,86.79000092,100.0,100.0,100.0,100.0,100.0,100.0,2150.0,3700.0,2.61682243,0.177142412,0.168218272,0.163020192,44580.00183,8.082639791,4750.0,4940.0,44.17,19399.78515,107.0,55490.00168
68,2342260000000.0,34876.74754,0.426112514,17.8085703,4.921448872,0.006698393,3.28452e-06,93608.93027,0.006701678,0.0,0.037765138,61.67010144,32.83557007,28.83453137,0.280000001,5220.80127,4.230000019,31.71366721,885115000000.0,2153320000000.0,1.865066071,2790960000000.0,41557.85486,23.27159496,649500000000.0,2855660000000.0,3197840000000.0,947880000000.0,913321000000.0,17.18837933,1.845854872,479720000000.0,1.850815083,0.992224566,9.971751436,1.66034608,278307000000.0,67158348.0,60.4,9.020000458,88.34999847,100.0,100.0,100.0,100.0,100.0,100.0,41610.0,32710.0,13.425,0.119499901,0.101048359,0.098244053,307049.9878,4.572030089,60560.00137,38120.0,15.21,2978.036327,200.0,422739.9902
69,5254529509.58,13470.811043559996,1.983313322330001,12.58954141575,0.499851816,0.9505202594290364,0.1829390894999999,0.0,1.29140973611,0.3449706172600002,0.4207073429200001,45.55707718,12.28846718,33.26861,0.280000001,1277.9222889696014,1.379999995,44.7503905322,50929307146.98,6023884154.76,2.82447942,6135117589.0,20614.89886,13.101896915479994,3831578295.461,5562444385.08,12836458205.51,39620677361.06,40802749590.48,23.275826351699983,2.9874864477900003,1268242749.4310002,1.5986938053999995,-2.156773364,11.061979476740005,3.6233973752899993,722369589.032,297606.0,33.36199999999999,12.08100033,86.75,44.5185,20.984,67.46399999999998,100.0,100.0,100.0,22211.8,13520.4,3.3072054045200003,0.5457255287799999,0.2084926332999999,0.2028004983999999,186417.8017863001,5.39866210225,64931.800053600025,16558.5,7.72,80633.06605675002,440.14510000000007,265504.3014754
70,10363767952.0,4727.970446,1.146427979,18.14027681,3.06,13.33734898,0.004412499,695187.9921,16.07878927,2.73702779,0.301548416,68.13221624,6.546458926,61.58575732,0.99000001,414.7190552,2.799999952,54.29907649,9158802458.0,8295386926.0,0.837916581,16867326390.0,7694.906045,10.56580371,1782168597.0,15754973532.0,29882609900.0,4880744301.69,3835211915.0,47.12708562,-0.843786754,7949079350.0,4.749066521,7.176657494,18.94155761,11.41876623,3194934346.0,2192012.0,47.1,20.74699974,67.15000153,87.4,43.3,93.6,89.8815155,22.78890228,97.861763,180.0,330.0,0.084817073,0.344156671,0.163861227,0.160037904,5119.999886,2.335753584,5380.000114,580.0,90.13,74817.10867,164.0,12390.00034
71,1288159521.0,526.8727111,1.360520271,18.91635172,2.66,0.0,0.0,0.0,2.607746919,2.607746919,1.210699806,89.15519382,4.695697248,84.45949657,9.25,108.0538559,1.460000038,21.7264295,362977085.0,1592542146.0,7.234890333,1670670669.0,683.3243631,6.824780047,114019598.4,1641471457.0,4950114611.0,691721075.9,691368339.3,17.3104258,2.028050799,289200206.4,6.520968239,6.951764038,4.255461446,-1.204660542,71094746.2,2444916.0,56.6,4.130000114,27.42000008,1.8,0.3,2.6,60.29999924,33.40821886461,77.00745784860004,750.0,340.0,3.386666667,0.348263303,0.11177464,0.109166637,550.0000119,0.224956609,1129.999995,340.0,49.01,1227.036021,3.0,2130.000114
72,14400668790.0,3864.344408,2.191202222,14.50781017,1.76,0.008994376,0.277196253,46887764.64,0.356729518,0.070538889,0.44314847,53.20665015,21.87560512,31.33104503,17.70999908,967.1144409,1.99000001,50.55852769,8896744920.0,14520142040.0,4.842919885,17596922470.0,4722.042423,13.20757678,2324127047.0,16912337108.0,52269198029.0,10768594069.0,10768790688.0,19.91775674,-0.531489564,3504912211.0,2.615244714,4.361109044,8.834423781,4.1357188,1554586703.0,3726549.0,9.9,12.67000008,50.81000137,85.8,72.2,96.6,99.90000153,100.0,99.80000305,1100.0,1030.0,2.221090659,0.565765591,0.180171602,0.175967714,9569.999695,2.568059536,5269.999981,2170.0,27.94,15598.8825,58.13,17139.99939
73,3378100000000.0,40746.2168,0.678041886,17.57826661,4.42548474,0.029124434,0.0,0.0,0.029124434,0.0,0.061566329,53.89532581,33.08614901,20.80917679,0.330000013,6500.015625,4.25,47.30885914,1880260000000.0,2860910000000.0,0.981232606,3974440000000.0,47939.27829,19.88283885,790232000000.0,4108430000000.0,4726610000000.0,1636900000000.0,1637910000000.0,27.30627405,0.885406547,1085270000000.0,1.732167661,2.007492441,20.03883582,0.900900779,796432000000.0,82905782.0,49.0,3.380000114,90.09999847,100.0,100.0,100.0,100.0,100.0,100.0,32600.0,25680.0,22.84392523,0.198845711,0.159759939,0.154542219,707700.0122,8.536196091,49849.99847,33120.0,16.12,1290.621684,107.0,800960.022
74,51946491157.0,1682.715016,0.982085137,9.680629365,4.244269649,4.162951084,1.604767879,1031388112.0,9.494257896,3.726538933,0.827182462,70.68644716,5.568226993,65.11822016,7.880000114,185.6306763,5.420000076,33.45489588,22514904281.0,52762226223.0,6.200077681,67299280680.0,2180.04157,7.10478049,4781466164.0,64270236560.0,154708000000.0,23220558305.0,23220689726.0,31.17774403,10.50299408,20982397466.0,7.808765166,10.56847993,10.12013347,4.144829754,6810777027.0,30870641.0,32.4,3.428999901,26.79000092,22.2,7.6,35.6,80.40000153,68.27960968,89.90000153,5340.0,4800.0,4.780858086,0.318505189,0.118063654,0.115308912,18680.00031,0.605105683,10590.00015,5320.0,41.48,981.5150907,30.3,35830.00183
75,35308523171.7,54921.96787480003,1.8818222722200004,12.964079622260002,2.166356613940001,0.3347489922156129,0.0,0.0,0.4361098536999999,0.018815381588,0.14153828293,58.20895522,30.33533631,27.87361892,0.5261000019500002,2842.160401265301,3.06189998063,78.57109481779999,50667360551.96,33277237492.74,0.1853619879800002,41675875678.88,123786.75327570004,15.95370611984,7221409391.55,40491267744.1,96906181695.38,39565403215.26,40751258198.37,27.1753357573,4.115667521169999,13378574515.17,6.923838459669997,4.317210794060001,17.006879756660002,4.50407274761,7073413035.36,32648.0,35.412000000000006,6.106079994479999,88.59009994560002,45.55000000000001,22.072000000000006,70.80149999999999,100.0,100.0,100.0,14977.0,8638.8,427.91324855085,0.5170107925699998,0.2084865774599999,0.2031288048399999,168209.00165632012,12.29919262504,49135.4998027,10789.2,0.0,8622.104536896797,89.85899600000002,250746.1009513001
76,177354000000.0,16524.37771,1.218122234,15.46913415,3.1,0.040706547,0.022605302,47471134.36,0.076486775,0.013174926,0.108311752,56.17600457,33.76312643,22.41287814,3.660000086,2360.416016,7.619999886,38.9929061,82684241851.0,188754000000.0,1.668428636,212049000000.0,19756.99046,19.77554833,41933940926.0,209712000000.0,314377000000.0,85802967856.0,87273446429.0,13.62843825,3.696719929,28899027981.0,0.625621413,-0.165244042,8.172541173,5.742321796,17329828383.0,10732882.0,51.9,19.29000092,66.51999664,100.0,100.0,100.0,100.0,100.0,100.0,3900.0,3320.0,17.45172414,0.324870347,0.207885184,0.204541521,65019.99664,6.0580184,9369.999886,4330.0,17.86,5403.953943,58.0,84059.99756
77,2463195447.443,46313.90137280001,1.7660505800700002,10.78915379384,7.666264340320005,0.0160851334994667,0.0,0.0,0.1526198354599999,0.0616937537509999,0.16244739525,41.31164081,11.9712448,29.34039601,0.6346999981099999,2576.7409433476005,3.7768999529,44.4545789,1358439173.0,2417936211.0,0.623065429,3055791341.0,54545.29998,43.14239665,1318341621.0,3105559661.83,4596998860.81,1681060695.885,1384949165.0,18.21300677,14.74091915,556551483.9,2.340948272200001,1.846720352,5.12746099,10.61575005,156684508.9,56023.0,35.14199999999998,9.97058990992,86.44159957830003,46.29450000000001,22.924000000000014,71.98349999999999,100.0,100.0,100.0,20004.5,8763.3,54.43095255084,0.5229239518099998,0.2080802631999999,0.20331269338,174018.80127549302,6.1298211923600014,53953.2999525,10573.1,13.49,2593.527229056,48.27642999999998,248655.10088750004
78,1014598278.5950004,8095.81750199,1.116340886,11.88084623,3.75,0.0,0.0,0.0,0.2525540065,0.1887984399099999,0.22473306188,50.43957129,14.18728701,36.25228429,2.9479000058700007,787.5132446,4.533599999149998,50.71996097252002,324907487.5708998,1071137185.8750004,4.361421988,1166511111.0,9574.279873,16.003172757279998,174646637.0590001,1051975852.0,1732696172.0,684819355.7,511764348.27199966,13.43321967,10.07305339,156700000.0,0.804102313,-0.703630443,3.116606024,9.446935725,36355555.56,121838.0,47.8,11.625600099909995,68.4544007876,89.9,88.9,94.75,92.30000305,83.91218048070004,96.454358139,10.0,10.0,7.05,0.283857158,0.170528822,0.166549926,319.9999928,2.626438327,2029.999971,10.0,10.69,1641.523991,0.2,2369.999886
79,4648374684.83,29985.533356400007,1.8205731073300009,11.938572750480004,8.3161306,0.2114892942894534,0.0,0.0,0.3960304485599999,0.0440932243799999,0.1688297797,58.86341803,16.25760515,42.60581288,0.829999983,2501.120423023001,1.460000038,19.23712021,1165000000.0,4575942412.26,-0.792221822,6056000000.0,35902.7259,30.920072165739995,1051969377.4730004,5164911739.77,10113364883.05,3136400446.055,3257000000.0,18.187747645999995,0.1480839489400001,877673252.8960003,2.2301649453900003,1.519375895,7.058593139760003,-0.1213832996499999,271979691.442,168678.0,38.371,5.546999931,89.37999725,43.3545,21.6375,70.145,100.0,100.0,100.0,25366.8,16612.1,11.14998429624,0.5122521963899999,0.2079870001399999,0.2032841494399999,179541.70096862,5.6335373457800015,68487.49984270001,20751.8,3.04,5102.2088721619975,121.55616600000003,279913.400871
80,62311230802.0,3811.795522,0.995042492,12.8516817,2.959146907,0.137283547,0.108085746,77499738.75,0.245369293,0.0,0.632708797,64.49928195,7.655735671,56.84354628,9.229999542,502.3175049,2.839999914,18.16932653,13323208214.0,71042100702.0,3.4068734,73328024537.0,4485.731255,11.12025855,8154265919.0,71825822521.0,138848000000.0,21170122310.0,21149529551.0,21.42643238,2.578441769,15711579596.0,3.751861867,1.271612175,13.95427637,3.284918411,10232395202.0,16346950.0,35.2,2.279999971,60.20000076,46.95,13.5,71.8,94.42923737,91.69805145,97.0476532,6310.0,3890.0,3.044047619,0.269173177,0.132327675,0.129240115,18319.99969,1.120698338,10159.99985,4840.0,64.12,6680.145226,109.2,33759.99832
81,9499264716.0,756.6202801,1.067793613,10.70031614,2.164118817,0.0,1.306126206,149525724.3,6.322399235,5.016273029,1.604271371,85.38258259,6.32549107,79.05709152,23.61000061,103.906929,1.120000005,40.20709553,4767367515.0,10555437359.0,6.358491927,11857030337.0,944.4172662,15.48190477,1835694146.0,11448771522.0,30679439008.0,4183670000.0,5783505586.0,33.34100143,11.38762048,3953252655.0,9.826001808,7.05908442,12.07324995,8.741922938,1431528909.0,12554864.0,61.4,4.977000237,7.920000076,1.4,0.3,3.1,45.0,21.40090942,86.69999695,13440.0,5990.0,0.39380531,0.327994454,0.120842627,0.118023044,3750.0,0.298689018,15390.00034,6130.0,69.88,18000.99149,226.0,26620.00084
82,1242576672.0,645.5094649,0.835622508,4.971218021,1.16,0.0,0.0,0.0,9.540195796,9.540195796,1.65962431,80.26548797,4.913166237,75.35232173,25.76000023,157.0849915,1.0,25.27609497,380311738.4,1327204514.0,1.283736703,1504630121.0,781.6443091,12.62352003,189937284.7,1453500084.0,3525929424.0,459132372.1,462553700.7,12.66526413,0.543498041,190565379.0,0.381324703,5.249994642,9.109699394,-1.785872004,137067281.0,1924955.0,45.5,3.200000048,18.29999924,1.2,0.1,2.3,28.49505615,13.34285927,48.2879715,1190.0,770.0,1.09375,0.267792215,0.089766648,0.087672151,319.9999928,0.166237649,1279.999971,780.0,86.59,8311.882615,16.0,2539.999962
83,4346524583.0,5533.35088,2.00842382,2.509155426,2.92,0.0,1.829390895,87077203.4,6.175411993,4.346021098,0.473303636,53.38714969,8.752382291,44.63476739,4.179999828,626.925354,5.829999924,42.77052624262,2809583511.02,4652514530.59,4.441013589,4787636237.0,6094.908859,14.454193117359996,981563688.3090004,4759901433.0,9894683500.0,3220704877.0,3543152453.21,26.25976398,2.986461229,1257221976.0,1.282842884,-2.887581564,4.668406954,2.246207107,223506343.0,785514.0,30.6,14.02000046,65.54000092,77.9,76.6,83.1,91.19837952,89.2988739,96.43825531,1340.0,920.0,0.599460581,0.538081355,0.266457534,0.260240363,2589.999914,3.297204014,1539.999962,970.0,16.81,306805.4802,241.0,5179.999828
84,15567691172.0,1413.648386,0.790467407,5.242890535,1.461652,0.0,0.0,0.0,0.437836332,0.437836332,1.784449753,60.05683748,6.872951676,53.18388581,21.52000046,140.2251282,0.730000019,10.81618973,1779807736.0,17594076468.0,1.667810955,16455034353.0,1494.224962,8.237739965,1355522941.0,16505312917.0,36159544288.0,5624688258.0,5997556607.0,24.06347511,-1.749474469,3959653095.0,12.48141112,7.278760516,16.63874644,-3.093352507,2737911443.0,11012421.0,42.7,13.75500011,26.45000076,4.3,1.2,7.1,44.96234512,2.972567558,78.93367004,3140.0,1400.0,11.14784347,0.20903093,0.093443966,0.091263667,3289.999962,0.298753559,5239.999771,1600.0,76.25,1181.120845,13.007,10399.99962
85,20768620493.0,2120.794303,1.738434092,5.678966216,6.33,0.0,0.000158918,34992.34838,0.000158918,0.0,0.641202655,56.45179843,6.071742388,50.38005604,9.550000191,419.4502258,9.970000267,41.45481656,9977253616.0,22640429742.0,3.84499477,24067778954.0,2457.688921,13.46225149,3240064930.0,22173281679.0,51372394322.0,12066385190.0,14945211210.0,26.5924588,4.067902835,6400214202.0,4.347349378,1.947216915,16.89270829,3.919112923,4065699691.0,9792850.0,40.8,5.619999886,48.56000137,47.2,21.3,72.8,91.59999847,81.88526917,98.90000153,4610.0,2540.0,1.772556806,0.423501127,0.184537048,0.180231303,10050.00019,1.026258974,7670.000076,3180.0,49.76,9257.774805,90.66,22159.99985
86,346928987882.59,42668.836272800014,1.84015162147,20.15161213,2.838133366,0.0,0.0,0.0,0.0912154511999999,0.0567574802049999,0.13652541285,41.5716378,24.51427475,17.05736305,0.270000011,2959.3809463016,2.700000048,188.339507,681283000000.0,282943000000.0,2.846934743,361731000000.0,48537.56689,9.925129495,35902277221.0,378930000000.0,488043000000.0,682046000000.0,682056000000.0,6.478878505,2.432628092,23436116604.0,2.40613432,3.659546357,0.972374903,1.271854131,3517382152.0,7452600.0,22.9,2.809999943,91.55000305,43.02750000000002,23.336500000000004,71.5835,100.0,100.0,100.0,16961.6,9358.3,297.49553218885006,0.50788076919,0.20797043768,0.2029360197899999,183033.6007677001,11.898450502719992,44773.29996169998,11652.0,0.23,1938.2724310142992,49.81406500000002,259106.501534
87,128206000000.0,13114.89715,1.180231355,16.48228109,4.329724655,0.267380406,3.1583e-06,4863.789118,0.267383564,0.0,0.163620418,50.80159342,28.86877871,21.93281471,0.230000004,2083.1875,4.320000172,83.7558448,134482000000.0,110692000000.0,5.362332259,160565000000.0,16425.1013,19.69071624,31616325473.0,154276000000.0,299751000000.0,127659000000.0,127658000000.0,25.08434894,4.275567957,40276591808.0,2.850247926,4.846779273,18.50345348,2.757748655,29710001419.0,9775564.0,40.3,3.710000038,89.58000183,100.0,100.0,100.0,100.0,100.0,100.0,2530.0,5280.0,81.9743583,0.330137724,0.152511171,0.148733063,46400.00153,4.746529359,7059.999943,5930.0,13.58,613.775328,6.0,61009.99832
88,20577317457.0,58338.79314,0.345811892,17.4449599,7.467097265,0.0,0.0,0.0,0.000206983,0.000206983,0.015689393,49.90288952,21.18156048,28.72132903,0.379999995,5304.017578,4.010000229,46.63430082,12248092314.0,19544826483.0,4.888798244,26264127687.0,74461.48,24.14419522,6341262262.0,24925636306.0,19149077698.0,11387512747.0,11379065889.0,19.65319233,4.264619093,5161739529.0,2.682917683,2.644786333,8.605373218,4.7495512,2260126210.0,352721.0,30.6,2.700000048,87.79000092,100.0,100.0,100.0,100.0,100.0,100.0,310.0,340.0,0.170588235,0.083533347,0.084828968,0.084243383,1700.000048,4.819673475,540.0000215,380.0,80.71,481967.334,170.0,2910.000086
